@relation 'MLC'

@attribute F1_MEAN_on_ACC_X numeric
@attribute F2_MEAN_on_ACC_Y numeric
@attribute F3_MEAN_on_ACC_Z numeric
@attribute F4_MEAN_on_MAG_V numeric
@attribute F5_PeakToPeak_on_ACC_X numeric
@attribute F6_PeakToPeak_on_ACC_Y numeric
@attribute F7_PeakToPeak_on_ACC_Z numeric
@attribute F8_PeakToPeak_on_MAG_V numeric
@attribute F9_MIN_on_ACC_X numeric
@attribute F10_MIN_on_ACC_Y numeric
@attribute F11_MIN_on_ACC_Z numeric
@attribute F12_MIN_on_MAG_V numeric
@attribute F13_MAX_on_ACC_X numeric
@attribute F14_MAX_on_ACC_Y numeric
@attribute F15_MAX_on_ACC_Z numeric
@attribute F16_MAX_on_MAG_V numeric
@attribute class {down_horizontally, down_vertically, up_horizontally, up_vertically}

@data
-0.13208, 0.137085, 1.54883, 0, 0, 0, 0, 0, -0.131958, 0.136963, 1.54492, 0, -0.131958, 0.136963, 1.54492, 0, down_vertically
-0.122498, 0.141968, 1.5332, 0, 0.0960083, 0.0479736, 0.15332, 0, -0.131958, 0.136963, 1.3916, 0, -0.0359802, 0.184937, 1.54492, 0, down_vertically
-0.0360107, 0.185059, 1.39258, 0, 0, 0, 0, 0, -0.0359802, 0.184937, 1.3916, 0, -0.0359802, 0.184937, 1.3916, 0, down_vertically
-0.0360107, 0.185059, 1.39258, 0, 0, 0, 0, 0, -0.0359802, 0.184937, 1.3916, 0, -0.0359802, 0.184937, 1.3916, 0, down_vertically
-0.0360107, 0.185059, 1.39258, 0, 0, 0, 0, 0, -0.0359802, 0.184937, 1.3916, 0, -0.0359802, 0.184937, 1.3916, 0, down_vertically
-0.0801392, 0.166382, 1.1748, 0, 0.0489807, 0.0209961, 0.242188, 0, -0.0849609, 0.16394, 1.14941, 0, -0.0359802, 0.184937, 1.3916, 0, down_vertically
-0.085022, 0.164185, 1.15039, 0, 0, 0, 0, 0, -0.0849609, 0.16394, 1.14941, 0, -0.0849609, 0.16394, 1.14941, 0, down_vertically
-0.085022, 0.164185, 1.15039, 0, 0, 0, 0, 0, -0.0849609, 0.16394, 1.14941, 0, -0.0849609, 0.16394, 1.14941, 0, down_vertically
-0.0990601, 0.123657, 0.998535, 0, 0.0200195, 0.0579834, 0.216797, 0, -0.10498, 0.105957, 0.932617, 0, -0.0849609, 0.16394, 1.14941, 0, down_vertically
-0.105103, 0.106079, 0.93457, 0, 0, 0, 0, 0, -0.10498, 0.105957, 0.932617, 0, -0.10498, 0.105957, 0.932617, 0, down_vertically
-0.105103, 0.106079, 0.93457, 0, 0, 0, 0, 0, -0.10498, 0.105957, 0.932617, 0, -0.10498, 0.105957, 0.932617, 0, down_vertically
-0.105103, 0.0530396, 0.756836, 0, 0, 0.105957, 0.353027, 0, -0.10498, 0, 0.57959, 0, -0.10498, 0.105957, 0.932617, 0, down_vertically
-0.105103, 0, 0.580078, 0, 0, 0, 0, 0, -0.10498, 0, 0.57959, 0, -0.10498, 0, 0.57959, 0, down_vertically
-0.105103, 0, 0.580078, 0, 0, 0, 0, 0, -0.10498, 0, 0.57959, 0, -0.10498, 0, 0.57959, 0, down_vertically
-0.0861816, -0.0324402, 0.529785, 0, 0.0629883, 0.107971, 0.167725, 0, -0.10498, -0.107971, 0.411865, 0, -0.0419922, 0, 0.57959, 0, down_vertically
-0.0420227, -0.108093, 0.412598, 0, 0, 0, 0, 0, -0.0419922, -0.107971, 0.411865, 0, -0.0419922, -0.107971, 0.411865, 0, down_vertically
-0.0420227, -0.108093, 0.412598, 0, 0, 0, 0, 0, -0.0419922, -0.107971, 0.411865, 0, -0.0419922, -0.107971, 0.411865, 0, down_vertically
-0.0333252, -0.110474, 0.404297, 0, 0.0869751, 0.0239868, 0.0839844, 0, -0.0419922, -0.131958, 0.327881, 0, 0.0449829, -0.107971, 0.411865, 0, down_vertically
0.0450439, -0.13208, 0.328369, 0, 0, 0, 0, 0, 0.0449829, -0.131958, 0.327881, 0, 0.0449829, -0.131958, 0.327881, 0, down_vertically
0.0450439, -0.13208, 0.328369, 0, 0, 0, 0, 0, 0.0449829, -0.131958, 0.327881, 0, 0.0449829, -0.131958, 0.327881, 0, down_vertically
0.0450439, -0.13208, 0.328369, 0, 0, 0, 0, 0, 0.0449829, -0.131958, 0.327881, 0, 0.0449829, -0.131958, 0.327881, 0, down_vertically
0.178589, -0.0483704, 0.399414, 0, 0.148071, 0.0930176, 0.0791016, 0, 0.0449829, -0.131958, 0.327881, 0, 0.192993, -0.0389709, 0.406982, 0, down_vertically
0.193359, -0.0390625, 0.407471, 0, 0, 0, 0, 0, 0.192993, -0.0389709, 0.406982, 0, 0.192993, -0.0389709, 0.406982, 0, down_vertically
0.193359, -0.0390625, 0.407471, 0, 0, 0, 0, 0, 0.192993, -0.0389709, 0.406982, 0, 0.192993, -0.0389709, 0.406982, 0, down_vertically
0.0966187, -0.0270996, 0.569336, 0, 0.138062, 0.016983, 0.230713, 0, 0.0549927, -0.0389709, 0.406982, 0, 0.192993, -0.0219879, 0.637695, 0, down_vertically
0.0550232, -0.0220032, 0.638672, 0, 0, 0, 0, 0, 0.0549927, -0.0219879, 0.637695, 0, 0.0549927, -0.0219879, 0.637695, 0, down_vertically
0.0550232, -0.0220032, 0.638672, 0, 0, 0, 0, 0, 0.0549927, -0.0219879, 0.637695, 0, 0.0549927, -0.0219879, 0.637695, 0, down_vertically
0.0616455, 0.0690918, 0.796387, 0, 0.0130005, 0.181885, 0.315918, 0, 0.0549927, -0.0219879, 0.637695, 0, 0.0679932, 0.159912, 0.953613, 0, down_vertically
0.0680542, 0.160156, 0.955078, 0, 0, 0, 0, 0, 0.0679932, 0.159912, 0.953613, 0, 0.0679932, 0.159912, 0.953613, 0, down_vertically
0.0680542, 0.160156, 0.955078, 0, 0, 0, 0, 0, 0.0679932, 0.159912, 0.953613, 0, 0.0679932, 0.159912, 0.953613, 0, down_vertically
0.0314636, 0.161621, 1.04395, 0, 0.122009, 0.00500488, 0.296387, 0, -0.0539856, 0.159912, 0.953613, 0, 0.0679932, 0.164917, 1.25, 0, down_vertically
-0.0540466, 0.165161, 1.25098, 0, 0, 0, 0, 0, -0.0539856, 0.164917, 1.25, 0, -0.0539856, 0.164917, 1.25, 0, down_vertically
-0.0540466, 0.165161, 1.25098, 0, 0, 0, 0, 0, -0.0539856, 0.164917, 1.25, 0, -0.0539856, 0.164917, 1.25, 0, down_vertically
-0.0524292, 0.17041, 1.25293, 0, 0.0159912, 0.052002, 0.0136719, 0, -0.0539856, 0.164917, 1.25, 0, -0.0379944, 0.216919, 1.26367, 0, down_vertically
-0.0380859, 0.217163, 1.26563, 0, 0, 0, 0, 0, -0.0379944, 0.216919, 1.26367, 0, -0.0379944, 0.216919, 1.26367, 0, down_vertically
-0.0380859, 0.217163, 1.26563, 0, 0, 0, 0, 0, -0.0379944, 0.216919, 1.26367, 0, -0.0379944, 0.216919, 1.26367, 0, down_vertically
-0.0380859, 0.217163, 1.26563, 0, 0, 0, 0, 0, -0.0379944, 0.216919, 1.26367, 0, -0.0379944, 0.216919, 1.26367, 0, down_vertically
-0.148071, 0.28125, 1.29688, 0, 0.121948, 0.0709229, 0.0351563, 0, -0.159912, 0.216919, 1.26367, 0, -0.0379944, 0.287842, 1.29883, 0, down_vertically
-0.160156, 0.288086, 1.30078, 0, 0, 0, 0, 0, -0.159912, 0.287842, 1.29883, 0, -0.159912, 0.287842, 1.29883, 0, down_vertically
-0.160156, 0.288086, 1.30078, 0, 0, 0, 0, 0, -0.159912, 0.287842, 1.29883, 0, -0.159912, 0.287842, 1.29883, 0, down_vertically
-0.10968, 0.276611, 1.36426, 0, 0.0719604, 0.0168457, 0.0927734, 0, -0.159912, 0.270996, 1.29883, 0, -0.0879517, 0.287842, 1.3916, 0, down_vertically
-0.0880127, 0.271484, 1.39258, 0, 0, 0, 0, 0, -0.0879517, 0.270996, 1.3916, 0, -0.0879517, 0.270996, 1.3916, 0, down_vertically
-0.0880127, 0.271484, 1.39258, 0, 0, 0, 0, 0, -0.0879517, 0.270996, 1.3916, 0, -0.0879517, 0.270996, 1.3916, 0, down_vertically
-0.123169, 0.22168, 1.32617, 0, 0.0700073, 0.098999, 0.131836, 0, -0.157959, 0.171997, 1.25977, 0, -0.0879517, 0.270996, 1.3916, 0, down_vertically
-0.158203, 0.172119, 1.26172, 0, 0, 0, 0, 0, -0.157959, 0.171997, 1.25977, 0, -0.157959, 0.171997, 1.25977, 0, down_vertically
-0.158203, 0.172119, 1.26172, 0, 0, 0, 0, 0, -0.157959, 0.171997, 1.25977, 0, -0.157959, 0.171997, 1.25977, 0, down_vertically
-0.120728, 0.206421, 1.44922, 0, 0.125, 0.113892, 0.621094, 0, -0.157959, 0.171997, 1.25977, 0, -0.0329895, 0.285889, 1.88086, 0, down_vertically
-0.03302, 0.286133, 1.88477, 0, 0, 0, 0, 0, -0.0329895, 0.285889, 1.88086, 0, -0.0329895, 0.285889, 1.88086, 0, down_vertically
-0.03302, 0.286133, 1.88477, 0, 0, 0, 0, 0, -0.0329895, 0.285889, 1.88086, 0, -0.0329895, 0.285889, 1.88086, 0, down_vertically
-0.0539551, 0.266357, 1.8457, 0, 0.208984, 0.198975, 0.394531, 0, -0.241943, 0.0869751, 1.48633, 0, -0.0329895, 0.285889, 1.88086, 0, down_vertically
-0.242432, 0.0870361, 1.48828, 0, 0, 0, 0, 0, -0.241943, 0.0869751, 1.48633, 0, -0.241943, 0.0869751, 1.48633, 0, down_vertically
-0.242432, 0.0870361, 1.48828, 0, 0, 0, 0, 0, -0.241943, 0.0869751, 1.48633, 0, -0.241943, 0.0869751, 1.48633, 0, down_vertically
-0.242432, 0.0870361, 1.48828, 0, 0, 0, 0, 0, -0.241943, 0.0869751, 1.48633, 0, -0.241943, 0.0869751, 1.48633, 0, down_vertically
-0.178223, -0.039032, 1.10352, 0, 0.0710449, 0.140015, 0.427734, 0, -0.241943, -0.0529785, 1.05859, 0, -0.170898, 0.0869751, 1.48633, 0, down_vertically
-0.171021, -0.0530396, 1.06055, 0, 0, 0, 0, 0, -0.170898, -0.0529785, 1.05859, 0, -0.170898, -0.0529785, 1.05859, 0, down_vertically
-0.171021, -0.0530396, 1.06055, 0, 0, 0, 0, 0, -0.170898, -0.0529785, 1.05859, 0, -0.170898, -0.0529785, 1.05859, 0, down_vertically
-0.120728, -0.0888062, 0.876465, 0, 0.0718994, 0.0509644, 0.260742, 0, -0.170898, -0.103943, 0.797852, 0, -0.098999, -0.0529785, 1.05859, 0, down_vertically
-0.0992432, -0.104126, 0.798828, 0, 0, 0, 0, 0, -0.098999, -0.103943, 0.797852, 0, -0.098999, -0.103943, 0.797852, 0, down_vertically
-0.0992432, -0.104126, 0.798828, 0, 0, 0, 0, 0, -0.098999, -0.103943, 0.797852, 0, -0.098999, -0.103943, 0.797852, 0, down_vertically
-0.0525513, -0.122681, 0.664063, 0, 0.0930176, 0.0370483, 0.269043, 0, -0.098999, -0.140991, 0.528809, 0, -0.0059967, -0.103943, 0.797852, 0, down_vertically
-0.00600815, -0.141113, 0.529297, 0, 0, 0, 0, 0, -0.0059967, -0.140991, 0.528809, 0, -0.0059967, -0.140991, 0.528809, 0, down_vertically
-0.00600815, -0.141113, 0.529297, 0, 0, 0, 0, 0, -0.0059967, -0.140991, 0.528809, 0, -0.0059967, -0.140991, 0.528809, 0, down_vertically
0.0252228, -0.143433, 0.460205, 0, 0.103943, 0.00695801, 0.231934, 0, -0.0059967, -0.147949, 0.296875, 0, 0.0979614, -0.140991, 0.528809, 0, down_vertically
0.0981445, -0.148315, 0.297119, 0, 0, 0, 0, 0, 0.0979614, -0.147949, 0.296875, 0, 0.0979614, -0.147949, 0.296875, 0, down_vertically
0.0981445, -0.148315, 0.297119, 0, 0, 0, 0, 0, 0.0979614, -0.147949, 0.296875, 0, 0.0979614, -0.147949, 0.296875, 0, down_vertically
0.103516, -0.147339, 0.295654, 0, 0.0540161, 0.0090332, 0.0161133, 0, 0.0979614, -0.147949, 0.280762, 0, 0.151978, -0.138916, 0.296875, 0, down_vertically
0.152344, -0.13916, 0.28125, 0, 0, 0, 0, 0, 0.151978, -0.138916, 0.280762, 0, 0.151978, -0.138916, 0.280762, 0, down_vertically
0.152344, -0.13916, 0.28125, 0, 0, 0, 0, 0, 0.151978, -0.138916, 0.280762, 0, 0.151978, -0.138916, 0.280762, 0, down_vertically
0.152344, -0.13916, 0.28125, 0, 0, 0, 0, 0, 0.151978, -0.138916, 0.280762, 0, 0.151978, -0.138916, 0.280762, 0, down_vertically
0.212524, -0.0922241, 0.392334, 0, 0.0670166, 0.0519409, 0.123047, 0, 0.151978, -0.138916, 0.280762, 0, 0.218994, -0.0869751, 0.403809, 0, down_vertically
0.219116, -0.0870361, 0.404785, 0, 0, 0, 0, 0, 0.218994, -0.0869751, 0.403809, 0, 0.218994, -0.0869751, 0.403809, 0, down_vertically
0.219116, -0.0870361, 0.404785, 0, 0, 0, 0, 0, 0.218994, -0.0869751, 0.403809, 0, 0.218994, -0.0869751, 0.403809, 0, down_vertically
0.127319, -0.101746, 0.586914, 0, 0.131104, 0.0209961, 0.260742, 0, 0.0879517, -0.107971, 0.403809, 0, 0.218994, -0.0869751, 0.664551, 0, down_vertically
0.0880127, -0.108093, 0.665039, 0, 0, 0, 0, 0, 0.0879517, -0.107971, 0.664551, 0, 0.0879517, -0.107971, 0.664551, 0, down_vertically
0.0880127, -0.108093, 0.665039, 0, 0, 0, 0, 0, 0.0879517, -0.107971, 0.664551, 0, 0.0879517, -0.107971, 0.664551, 0, down_vertically
0.0365601, -0.0836182, 0.788574, 0, 0.102966, 0.0489807, 0.24707, 0, -0.0149994, -0.107971, 0.664551, 0, 0.0879517, -0.0589905, 0.911621, 0, down_vertically
-0.0150299, -0.059082, 0.912598, 0, 0, 0, 0, 0, -0.0149994, -0.0589905, 0.911621, 0, -0.0149994, -0.0589905, 0.911621, 0, down_vertically
-0.0150299, -0.059082, 0.912598, 0, 0, 0, 0, 0, -0.0149994, -0.0589905, 0.911621, 0, -0.0149994, -0.0589905, 0.911621, 0, down_vertically
-0.0237274, -0.072876, 1.01074, 0, 0.0289764, 0.04599, 0.324707, 0, -0.0439758, -0.10498, 0.911621, 0, -0.0149994, -0.0589905, 1.23633, 0, down_vertically
-0.0440063, -0.105103, 1.23828, 0, 0, 0, 0, 0, -0.0439758, -0.10498, 1.23633, 0, -0.0439758, -0.10498, 1.23633, 0, down_vertically
-0.0440063, -0.105103, 1.23828, 0, 0, 0, 0, 0, -0.0439758, -0.10498, 1.23633, 0, -0.0439758, -0.10498, 1.23633, 0, down_vertically
-0.0431213, -0.101074, 1.24512, 0, 0.00900269, 0.0400391, 0.0673828, 0, -0.0439758, -0.10498, 1.23633, 0, -0.0349731, -0.0649414, 1.30371, 0, down_vertically
-0.0350342, -0.0650024, 1.30566, 0, 0, 0, 0, 0, -0.0349731, -0.0649414, 1.30371, 0, -0.0349731, -0.0649414, 1.30371, 0, down_vertically
-0.0350342, -0.0650024, 1.30566, 0, 0, 0, 0, 0, -0.0349731, -0.0649414, 1.30371, 0, -0.0349731, -0.0649414, 1.30371, 0, down_vertically
-0.0350342, -0.0650024, 1.30566, 0, 0, 0, 0, 0, -0.0349731, -0.0649414, 1.30371, 0, -0.0349731, -0.0649414, 1.30371, 0, down_vertically
-0.0143204, -0.00199699, 1.44238, 0, 0.0229797, 0.0699463, 0.152344, 0, -0.0349731, -0.0649414, 1.30371, 0, -0.0119934, 0.00499725, 1.45605, 0, down_vertically
-0.0120163, 0.00500488, 1.45703, 0, 0, 0, 0, 0, -0.0119934, 0.00499725, 1.45605, 0, -0.0119934, 0.00499725, 1.45605, 0, down_vertically
-0.0120163, 0.00500488, 1.45703, 0, 0, 0, 0, 0, -0.0119934, 0.00499725, 1.45605, 0, -0.0119934, 0.00499725, 1.45605, 0, down_vertically
0.026535, 0.0575867, 1.22461, 0, 0.0549927, 0.0749512, 0.333984, 0, -0.0119934, 0.00499725, 1.12207, 0, 0.0429993, 0.0799561, 1.45605, 0, down_vertically
0.0430298, 0.0800781, 1.12402, 0, 0, 0, 0, 0, 0.0429993, 0.0799561, 1.12207, 0, 0.0429993, 0.0799561, 1.12207, 0, down_vertically
0.0430298, 0.0800781, 1.12402, 0, 0, 0, 0, 0, 0.0429993, 0.0799561, 1.12207, 0, 0.0429993, 0.0799561, 1.12207, 0, down_vertically
0.00650787, 0.0474854, 1.21094, 0, 0.072998, 0.0649414, 0.175781, 0, -0.0299988, 0.0149994, 1.12207, 0, 0.0429993, 0.0799561, 1.29785, 0, down_vertically
-0.0300598, 0.0150299, 1.29883, 0, 0, 0, 0, 0, -0.0299988, 0.0149994, 1.29785, 0, -0.0299988, 0.0149994, 1.29785, 0, down_vertically
-0.0300598, 0.0150299, 1.29883, 0, 0, 0, 0, 0, -0.0299988, 0.0149994, 1.29785, 0, -0.0299988, 0.0149994, 1.29785, 0, down_vertically
-0.00422287, 0.0240479, 1.36035, 0, 0.0859985, 0.0299835, 0.200195, 0, -0.0299988, 0.0149994, 1.29785, 0, 0.0559998, 0.0449829, 1.49805, 0, down_vertically
0.0560608, 0.0450439, 1.50195, 0, 0, 0, 0, 0, 0.0559998, 0.0449829, 1.49805, 0, 0.0559998, 0.0449829, 1.49805, 0, down_vertically
0.0560608, 0.0450439, 1.50195, 0, 0, 0, 0, 0, 0.0559998, 0.0449829, 1.49805, 0, 0.0559998, 0.0449829, 1.49805, 0, down_vertically
0.0540466, 0.0481567, 1.4873, 0, 0.0200195, 0.0310059, 0.136719, 0, 0.0359802, 0.0449829, 1.36133, 0, 0.0559998, 0.0759888, 1.49805, 0, down_vertically
0.0360107, 0.0761719, 1.36328, 0, 0, 0, 0, 0, 0.0359802, 0.0759888, 1.36133, 0, 0.0359802, 0.0759888, 1.36133, 0, down_vertically
0.0360107, 0.0761719, 1.36328, 0, 0, 0, 0, 0, 0.0359802, 0.0759888, 1.36133, 0, 0.0359802, 0.0759888, 1.36133, 0, down_vertically
0.0360107, 0.0761719, 1.36328, 0, 0, 0, 0, 0, 0.0359802, 0.0759888, 1.36133, 0, 0.0359802, 0.0759888, 1.36133, 0, down_vertically
-0.00540543, 0.0526733, 1.23926, 0, 0.04599, 0.026001, 0.137695, 0, -0.00999451, 0.0499878, 1.22363, 0, 0.0359802, 0.0759888, 1.36133, 0, down_vertically
-0.0100098, 0.0501099, 1.22656, 0, 0, 0, 0, 0, -0.00999451, 0.0499878, 1.22363, 0, -0.00999451, 0.0499878, 1.22363, 0, down_vertically
-0.0100098, 0.0501099, 1.22656, 0, 0, 0, 0, 0, -0.00999451, 0.0499878, 1.22363, 0, -0.00999451, 0.0499878, 1.22363, 0, down_vertically
-0.0457764, -0.0179138, 1.08496, 0, 0.0509949, 0.0969849, 0.202148, 0, -0.0609741, -0.0469971, 1.02148, 0, -0.00999451, 0.0499878, 1.22363, 0, down_vertically
-0.0610962, -0.0470886, 1.02344, 0, 0, 0, 0, 0, -0.0609741, -0.0469971, 1.02148, 0, -0.0609741, -0.0469971, 1.02148, 0, down_vertically
-0.0610962, -0.0470886, 1.02344, 0, 0, 0, 0, 0, -0.0609741, -0.0469971, 1.02148, 0, -0.0609741, -0.0469971, 1.02148, 0, down_vertically
-0.0300598, -0.0791016, 0.800781, 0, 0.0619812, 0.0639648, 0.441895, 0, -0.0609741, -0.110962, 0.57959, 0, 0.000999451, -0.0469971, 1.02148, 0, down_vertically
0.0010004, -0.111023, 0.580078, 0, 0, 0, 0, 0, 0.000999451, -0.110962, 0.57959, 0, 0.000999451, -0.110962, 0.57959, 0, down_vertically
0.0010004, -0.111023, 0.580078, 0, 0, 0, 0, 0, 0.000999451, -0.110962, 0.57959, 0, 0.000999451, -0.110962, 0.57959, 0, down_vertically
0.0358276, -0.122009, 0.51123, 0, 0.115967, 0.0360107, 0.231689, 0, 0.000999451, -0.146973, 0.3479, 0, 0.116943, -0.110962, 0.57959, 0, down_vertically
0.117188, -0.147339, 0.348145, 0, 0, 0, 0, 0, 0.116943, -0.146973, 0.3479, 0, 0.116943, -0.146973, 0.3479, 0, down_vertically
0.117188, -0.147339, 0.348145, 0, 0, 0, 0, 0, 0.116943, -0.146973, 0.3479, 0, 0.116943, -0.146973, 0.3479, 0, down_vertically
0.124756, -0.141235, 0.345947, 0, 0.0749512, 0.0599976, 0.0219727, 0, 0.116943, -0.146973, 0.325928, 0, 0.191895, -0.0869751, 0.3479, 0, down_vertically
0.192261, -0.0870361, 0.326416, 0, 0, 0, 0, 0, 0.191895, -0.0869751, 0.325928, 0, 0.191895, -0.0869751, 0.325928, 0, down_vertically
0.192261, -0.0870361, 0.326416, 0, 0, 0, 0, 0, 0.191895, -0.0869751, 0.325928, 0, 0.191895, -0.0869751, 0.325928, 0, down_vertically
0.192261, -0.0870361, 0.326416, 0, 0, 0, 0, 0, 0.191895, -0.0869751, 0.325928, 0, 0.191895, -0.0869751, 0.325928, 0, down_vertically
0.192261, -0.0726318, 0.435547, 0, 0, 0.0159912, 0.12085, 0, 0.191895, -0.0869751, 0.325928, 0, 0.191895, -0.0709839, 0.446777, 0, down_vertically
0.192261, -0.0710449, 0.447754, 0, 0, 0, 0, 0, 0.191895, -0.0709839, 0.446777, 0, 0.191895, -0.0709839, 0.446777, 0, down_vertically
0.192261, -0.0710449, 0.447754, 0, 0, 0, 0, 0, 0.191895, -0.0709839, 0.446777, 0, 0.191895, -0.0709839, 0.446777, 0, down_vertically
0.162109, -0.0543518, 0.574707, 0, 0.0429688, 0.0239868, 0.181152, 0, 0.148926, -0.0709839, 0.446777, 0, 0.191895, -0.0469971, 0.62793, 0, down_vertically
0.149292, -0.0470886, 0.628906, 0, 0, 0, 0, 0, 0.148926, -0.0469971, 0.62793, 0, 0.148926, -0.0469971, 0.62793, 0, down_vertically
0.149292, -0.0470886, 0.628906, 0, 0, 0, 0, 0, 0.148926, -0.0469971, 0.62793, 0, 0.148926, -0.0469971, 0.62793, 0, down_vertically
0.133179, 0.00348854, 0.756348, 0, 0.0319824, 0.101013, 0.254883, 0, 0.116943, -0.0469971, 0.62793, 0, 0.148926, 0.0539856, 0.882813, 0, down_vertically
0.117188, 0.0540466, 0.883789, 0, 0, 0, 0, 0, 0.116943, 0.0539856, 0.882813, 0, 0.116943, 0.0539856, 0.882813, 0, down_vertically
0.117188, 0.0540466, 0.883789, 0, 0, 0, 0, 0, 0.116943, 0.0539856, 0.882813, 0, 0.116943, 0.0539856, 0.882813, 0, down_vertically
0.0648804, 0.0453186, 0.917969, 0, 0.17395, 0.0289917, 0.114746, 0, -0.0569763, 0.0249939, 0.882813, 0, 0.116943, 0.0539856, 0.997559, 0, down_vertically
-0.0570374, 0.0250549, 0.998535, 0, 0, 0, 0, 0, -0.0569763, 0.0249939, 0.997559, 0, -0.0569763, 0.0249939, 0.997559, 0, down_vertically
-0.0570374, 0.0250549, 0.998535, 0, 0, 0, 0, 0, -0.0569763, 0.0249939, 0.997559, 0, -0.0569763, 0.0249939, 0.997559, 0, down_vertically
-0.0507202, 0.0284424, 1.03223, 0, 0.0629883, 0.0339966, 0.334473, 0, -0.0569763, 0.0249939, 0.997559, 0, 0.0059967, 0.0589905, 1.33203, 0, down_vertically
0.00600815, 0.059082, 1.33496, 0, 0, 0, 0, 0, 0.0059967, 0.0589905, 1.33203, 0, 0.0059967, 0.0589905, 1.33203, 0, down_vertically
0.00600815, 0.059082, 1.33496, 0, 0, 0, 0, 0, 0.0059967, 0.0589905, 1.33203, 0, 0.0059967, 0.0589905, 1.33203, 0, down_vertically
0.00600815, 0.059082, 1.33496, 0, 0, 0, 0, 0, 0.0059967, 0.0589905, 1.33203, 0, 0.0059967, 0.0589905, 1.33203, 0, down_vertically
-0.0255585, 0.117676, 1.61914, 0, 0.0350037, 0.0650024, 0.316406, 0, -0.0289917, 0.0589905, 1.33203, 0, 0.0059967, 0.123962, 1.64844, 0, down_vertically
-0.0290527, 0.124146, 1.65039, 0, 0, 0, 0, 0, -0.0289917, 0.123962, 1.64844, 0, -0.0289917, 0.123962, 1.64844, 0, down_vertically
-0.0290527, 0.124146, 1.65039, 0, 0, 0, 0, 0, -0.0289917, 0.123962, 1.64844, 0, -0.0289917, 0.123962, 1.64844, 0, down_vertically
-0.0360107, 0.0841064, 1.53125, 0, 0.00997925, 0.0570068, 0.169922, 0, -0.0389709, 0.0669556, 1.47852, 0, -0.0289917, 0.123962, 1.64844, 0, down_vertically
-0.0390625, 0.0670166, 1.48047, 0, 0, 0, 0, 0, -0.0389709, 0.0669556, 1.47852, 0, -0.0389709, 0.0669556, 1.47852, 0, down_vertically
-0.0390625, 0.0670166, 1.48047, 0, 0, 0, 0, 0, -0.0389709, 0.0669556, 1.47852, 0, -0.0389709, 0.0669556, 1.47852, 0, down_vertically
-0.0570374, 0.0335388, 1.47168, 0, 0.0359802, 0.0669556, 0.0195313, 0, -0.0749512, 0, 1.45898, 0, -0.0389709, 0.0669556, 1.47852, 0, down_vertically
-0.0751343, 0, 1.46191, 0, 0, 0, 0, 0, -0.0749512, 0, 1.45898, 0, -0.0749512, 0, 1.45898, 0, down_vertically
-0.0751343, 0, 1.46191, 0, 0, 0, 0, 0, -0.0749512, 0, 1.45898, 0, -0.0749512, 0, 1.45898, 0, down_vertically
-0.0765991, -0.0048027, 1.4502, 0, 0.00500488, 0.0159912, 0.0410156, 0, -0.0799561, -0.0159912, 1.41797, 0, -0.0749512, 0, 1.45898, 0, down_vertically
-0.0800781, -0.0160065, 1.4209, 0, 0, 0, 0, 0, -0.0799561, -0.0159912, 1.41797, 0, -0.0799561, -0.0159912, 1.41797, 0, down_vertically
-0.0800781, -0.0160065, 1.4209, 0, 0, 0, 0, 0, -0.0799561, -0.0159912, 1.41797, 0, -0.0799561, -0.0159912, 1.41797, 0, down_vertically
-0.071106, -0.0125046, 1.4043, 0, 0.0899658, 0.0350037, 0.162109, 0, -0.0799561, -0.0159912, 1.25586, 0, 0.00999451, 0.0189972, 1.41797, 0, down_vertically
0.0100098, 0.019043, 1.25781, 0, 0, 0, 0, 0, 0.00999451, 0.0189972, 1.25586, 0, 0.00999451, 0.0189972, 1.25586, 0, down_vertically
0.0100098, 0.019043, 1.25781, 0, 0, 0, 0, 0, 0.00999451, 0.0189972, 1.25586, 0, 0.00999451, 0.0189972, 1.25586, 0, down_vertically
0.0100098, 0.019043, 1.25781, 0, 0, 0, 0, 0, 0.00999451, 0.0189972, 1.25586, 0, 0.00999451, 0.0189972, 1.25586, 0, down_vertically
0.0352783, 0.0154343, 1.13281, 0, 0.0279999, 0.0039978, 0.137695, 0, 0.00999451, 0.0149994, 1.11816, 0, 0.0379944, 0.0189972, 1.25586, 0, down_vertically
0.0380859, 0.0150299, 1.11914, 0, 0, 0, 0, 0, 0.0379944, 0.0149994, 1.11816, 0, 0.0379944, 0.0149994, 1.11816, 0, down_vertically
0.0380859, 0.0150299, 1.11914, 0, 0, 0, 0, 0, 0.0379944, 0.0149994, 1.11816, 0, 0.0379944, 0.0149994, 1.11816, 0, down_vertically
-0.00680161, -0.0515747, 0.971191, 0, 0.0640259, 0.0949707, 0.210449, 0, -0.0259857, -0.0799561, 0.907715, 0, 0.0379944, 0.0149994, 1.11816, 0, down_vertically
-0.0260315, -0.0800781, 0.908691, 0, 0, 0, 0, 0, -0.0259857, -0.0799561, 0.907715, 0, -0.0259857, -0.0799561, 0.907715, 0, down_vertically
-0.0260315, -0.0800781, 0.908691, 0, 0, 0, 0, 0, -0.0259857, -0.0799561, 0.907715, 0, -0.0259857, -0.0799561, 0.907715, 0, down_vertically
