STEVAL-MKI197V1 (LSM6DSOX)

A_X [LSB] 	 A_Y [LSB] 	 A_Z [LSB] 	A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	MLC_SRC1 	MLC_SRC2 	MLC_SRC3 	MLC_SRC4 	MLC_SRC5 	MLC_SRC6 	MLC_SRC7 	MLC_SRC8 	
-5073 	 7716 	 31426 	-309 	 470 	 1916 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-5073 	 7716 	 31426 	-309 	 470 	 1916 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-5073 	 7716 	 31426 	-309 	 470 	 1916 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-5073 	 7716 	 31426 	-309 	 470 	 1916 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-5073 	 7716 	 31426 	-309 	 470 	 1916 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-5073 	 7716 	 31426 	-309 	 470 	 1916 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-5073 	 7716 	 31426 	-309 	 470 	 1916 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-5073 	 7716 	 31426 	-309 	 470 	 1916 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-5073 	 7716 	 31426 	-309 	 470 	 1916 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-5073 	 7716 	 31426 	-309 	 470 	 1916 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-5073 	 7716 	 31426 	-309 	 470 	 1916 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-5073 	 7716 	 31426 	-309 	 470 	 1916 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-5073 	 7716 	 31426 	-309 	 470 	 1916 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-5073 	 7716 	 31426 	-309 	 470 	 1916 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-5073 	 7716 	 31426 	-309 	 470 	 1916 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-5073 	 7716 	 31426 	-309 	 470 	 1916 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-5073 	 7716 	 31426 	-309 	 470 	 1916 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-5073 	 7716 	 31426 	-309 	 470 	 1916 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-5073 	 7716 	 31426 	-309 	 470 	 1916 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-5073 	 7716 	 31426 	-309 	 470 	 1916 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-5073 	 7716 	 31426 	-309 	 470 	 1916 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-5073 	 7716 	 31426 	-309 	 470 	 1916 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-5073 	 7716 	 31426 	-309 	 470 	 1916 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-5073 	 7716 	 31426 	-309 	 470 	 1916 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-5073 	 7716 	 31426 	-309 	 470 	 1916 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-3043 	 5250 	 27920 	-185 	 320 	 1703 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-3043 	 5250 	 27920 	-185 	 320 	 1703 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-3043 	 5250 	 27920 	-185 	 320 	 1703 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-3043 	 5250 	 27920 	-185 	 320 	 1703 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-3043 	 5250 	 27920 	-185 	 320 	 1703 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-3043 	 5250 	 27920 	-185 	 320 	 1703 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-3043 	 5250 	 27920 	-185 	 320 	 1703 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-3043 	 5250 	 27920 	-185 	 320 	 1703 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-3043 	 5250 	 27920 	-185 	 320 	 1703 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-3043 	 5250 	 27920 	-185 	 320 	 1703 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-3043 	 5250 	 27920 	-185 	 320 	 1703 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-3043 	 5250 	 27920 	-185 	 320 	 1703 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-3043 	 5250 	 27920 	-185 	 320 	 1703 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-3043 	 5250 	 27920 	-185 	 320 	 1703 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-3043 	 5250 	 27920 	-185 	 320 	 1703 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-3043 	 5250 	 27920 	-185 	 320 	 1703 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-3043 	 5250 	 27920 	-185 	 320 	 1703 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-3043 	 5250 	 27920 	-185 	 320 	 1703 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-3043 	 5250 	 27920 	-185 	 320 	 1703 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-3043 	 5250 	 27920 	-185 	 320 	 1703 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-3043 	 5250 	 27920 	-185 	 320 	 1703 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-3043 	 5250 	 27920 	-185 	 320 	 1703 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-3043 	 5250 	 27920 	-185 	 320 	 1703 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-3043 	 5250 	 27920 	-185 	 320 	 1703 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-3043 	 5250 	 27920 	-185 	 320 	 1703 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-3043 	 5250 	 27920 	-185 	 320 	 1703 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-3043 	 5250 	 27920 	-185 	 320 	 1703 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-3043 	 5250 	 27920 	-185 	 320 	 1703 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-3043 	 5250 	 27920 	-185 	 320 	 1703 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-3043 	 5250 	 27920 	-185 	 320 	 1703 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-3043 	 5250 	 27920 	-185 	 320 	 1703 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-3043 	 5250 	 27920 	-185 	 320 	 1703 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-2552 	 3991 	 21757 	-155 	 243 	 1327 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-2552 	 3991 	 21757 	-155 	 243 	 1327 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-2552 	 3991 	 21757 	-155 	 243 	 1327 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-2552 	 3991 	 21757 	-155 	 243 	 1327 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-2552 	 3991 	 21757 	-155 	 243 	 1327 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-2552 	 3991 	 21757 	-155 	 243 	 1327 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-2552 	 3991 	 21757 	-155 	 243 	 1327 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-2552 	 3991 	 21757 	-155 	 243 	 1327 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-2552 	 3991 	 21757 	-155 	 243 	 1327 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-2552 	 3991 	 21757 	-155 	 243 	 1327 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-2552 	 3991 	 21757 	-155 	 243 	 1327 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-2552 	 3991 	 21757 	-155 	 243 	 1327 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-2552 	 3991 	 21757 	-155 	 243 	 1327 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-2552 	 3991 	 21757 	-155 	 243 	 1327 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-2552 	 3991 	 21757 	-155 	 243 	 1327 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-2552 	 3991 	 21757 	-155 	 243 	 1327 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-2552 	 3991 	 21757 	-155 	 243 	 1327 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-2552 	 3991 	 21757 	-155 	 243 	 1327 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-2552 	 3991 	 21757 	-155 	 243 	 1327 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-2552 	 3991 	 21757 	-155 	 243 	 1327 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-2552 	 3991 	 21757 	-155 	 243 	 1327 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-2552 	 3991 	 21757 	-155 	 243 	 1327 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-2552 	 3991 	 21757 	-155 	 243 	 1327 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-2552 	 3991 	 21757 	-155 	 243 	 1327 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-2552 	 3991 	 21757 	-155 	 243 	 1327 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-2552 	 3991 	 21757 	-155 	 243 	 1327 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-2552 	 3991 	 21757 	-155 	 243 	 1327 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-2552 	 3991 	 21757 	-155 	 243 	 1327 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-2552 	 3991 	 21757 	-155 	 243 	 1327 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-2552 	 3991 	 21757 	-155 	 243 	 1327 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-2552 	 3991 	 21757 	-155 	 243 	 1327 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-2552 	 3991 	 21757 	-155 	 243 	 1327 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-2707 	 1252 	 14179 	-165 	 76 	 864 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-2707 	 1252 	 14179 	-165 	 76 	 864 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-2707 	 1252 	 14179 	-165 	 76 	 864 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-2707 	 1252 	 14179 	-165 	 76 	 864 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-2707 	 1252 	 14179 	-165 	 76 	 864 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-2707 	 1252 	 14179 	-165 	 76 	 864 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-2707 	 1252 	 14179 	-165 	 76 	 864 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-2707 	 1252 	 14179 	-165 	 76 	 864 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-2707 	 1252 	 14179 	-165 	 76 	 864 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-2707 	 1252 	 14179 	-165 	 76 	 864 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-2707 	 1252 	 14179 	-165 	 76 	 864 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-2707 	 1252 	 14179 	-165 	 76 	 864 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
-2707 	 1252 	 14179 	-165 	 76 	 864 	0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	
