807.579, -785.924, -101.565, 999.426;
767.746, -578.768, 19.886, 999.397;
839.543, -469.029, 99.857, 999.397;
879.315, -445.422, 99.918, 999.435;
937.082, -383.019, 70.638, 999.437;
943.853, -325.618, 99.735, 999.407;
981.856, -69.845, 152.561, 999.401;
985.455, -39.467, 184.098, 999.398;
977.281, 58.987, 204.472, 999.431;
976.305, 58.743, 153.232, 999.467;
923.662, 200.080, 192.882, 999.433;
945.073, 327.204, 87.901, 999.433;
911.279, 385.886, 167.994, 999.429;
779.641, 483.120, 189.832, 999.408;
760.609, 661.911, 146.888, 999.409;
678.808, 787.571, 48.434, 999.467;
321.653, 955.504, 86.132, 999.420;
314.760, 912.621, 121.695, 999.463;
297.131, 924.577, 76.067, 999.440;
232.105, 956.846, 53.558, 999.440;
165.981, 979.233, 46.909, 999.460;
98.149, 1012.661, 19.581, 999.460;
13.481, 1043.161, -6.893, 999.470;
-88.572, 1006.256, -23.058, 999.461;
-172.142, 1002.047, -49.898, 999.431;
-216.367, 951.173, -69.784, 999.435;
-563.335, 804.102, -76.738, 999.446;
-588.101, 826.123, -34.953, 999.446;
-618.418, 754.204, -45.262, 999.451;
-645.746, 743.407, -92.476, 999.434;
-764.269, 735.172, -111.447, 999.426;
-841.739, 657.641, -94.916, 999.430;
-833.992, 473.726, -30.988, 999.430;
-904.569, 352.763, -68.747, 999.415;
-923.174, 242.353, -38.003, 999.435;
-943.609, 156.587, 22.204, 999.415;
-918.172, -120.597, 343.796, 999.416;
-865.285, -164.395, 442.860, 999.414;
-878.156, -160.613, 418.460, 999.415;
-925.797, -161.650, 353.007, 999.420;
-888.831, -183.976, 388.326, 999.423;
-951.417, -174.704, 372.161, 999.423;
-931.897, -166.469, 371.734, 999.406;
-931.592, -169.946, 406.077, 999.419;
-862.540, -252.113, 467.443, 999.439;
-739.259, -322.507, 591.273, 999.451;
-622.444, -737.612, 321.226, 999.442;
-631.350, -779.336, 307.135, 999.414;
-613.660, -713.212, 323.056, 999.420;
-609.024, -739.320, 317.566, 999.423;
-577.426, -764.330, 295.911, 999.423;
-559.370, -805.017, 269.315, 999.446;
-507.947, -797.636, 269.254, 999.406;
-504.653, -869.189, 231.251, 999.433;
-470.493, -890.783, 218.075, 999.443;
-418.704, -896.395, 209.230, 999.443;
1.830, -991.921, 135.603, 999.420;
43.920, -1020.469, 143.777, 999.445;
107.299, -939.705, 219.478, 999.409;
153.293, -943.731, 216.855, 999.450;
202.947, -960.689, 170.190, 999.450;
293.715, -1001.254, 129.259, 999.393;
327.082, -946.293, 115.534, 999.409;
388.936, -893.345, 138.043, 999.424;
434.869, -924.577, 104.554, 999.443;
470.615, -870.958, 103.212, 999.443;
-403.271, -59.231, 909.876, 999.418;
-453.596, -66.795, 938.119, 999.418;
-541.619, -10.370, 854.915, 999.419;
-512.583, -68.198, 919.880, 999.451;
-497.150, -138.836, 825.147, 999.433;
-686.372, -90.158, 658.312, 999.472;
-725.595, -54.229, 641.110, 999.472;
-770.857, 6.466, 577.060, 999.450;
-920.612, -13.969, 607.072, 999.419;
-933.178, 24.034, 453.352, 999.450;
-972.462, -23.546, 49.898, 999.441;
-995.398, -15.433, -4.026, 999.441;
-958.981, -27.450, -56.181, 999.472;
-1015.528, -31.781, -103.334, 999.441;
-967.216, -15.067, -177.693, 999.468;
-925.431, -14.457, -295.240, 999.449;
-872.178, -16.714, -498.919, 999.449;
-775.798, -22.448, -608.597, 999.465;
-715.591, -32.208, -678.320, 999.454;
-640.195, -50.813, -759.877, 999.457;
-428.037, -31.842, -902.983, 999.445;
-402.722, -27.450, -882.304, 999.441;
-406.077, -36.112, -894.443, 999.455;
-409.554, -81.374, -913.048, 999.455;
-284.260, -134.322, -898.347, 999.472;
-248.636, -153.293, -909.205, 999.463;
-285.785, -231.129, -1004.670, 999.443;
-100.589, -229.116, -893.223, 999.478;
-114.619, -304.695, -974.048, 999.478;
-216.001, -223.077, -945.134, 999.446;
-239.974, 40.992, -942.145, 999.509;
-178.181, 21.289, -964.044, 999.512;
-62.098, -21.289, -1055.849, 999.481;
125.172, -42.883, -1010.160, 999.494;
275.720, -50.447, -940.437, 999.489;
407.724, -3.050, -862.662, 999.489;
501.664, -114.558, -895.602, 999.472;
613.721, -36.783, -750.910, 999.475;
744.261, -72.651, -688.812, 999.472;
809.592, -5.795, -569.862, 999.463;
944.585, 23.912, -312.808, 999.511;
968.314, 24.400, -163.114, 999.489;
974.292, 38.247, -108.763, 999.480;
960.628, 68.747, -20.435, 999.516;
1004.487, 173.362, 223.687, 999.516;
930.921, 248.453, 449.692, 999.511;
851.621, 145.241, 407.358, 999.506;
802.699, 186.355, 561.627, 999.522;
736.209, 216.184, 607.987, 999.509;
699.548, 280.539, 743.285, 999.509;
420.473, 182.634, 890.844, 999.518;
354.227, 166.774, 919.636, 999.518;
311.283, 148.779, 953.003, 999.498;
226.737, 144.570, 976.854, 999.541;
106.445, 129.686, 987.041, 999.521;
14.152, 121.268, 1001.925, 999.535;
-36.844, 122.061, 1002.840, 999.535;
-109.556, 111.447, 1001.986, 999.541;
-153.598, 105.835, 999.424, 999.508;
-225.334, 87.474, 978.928, 999.525
